item_no,barcode,name,comp_nm
15228,4002103267829,크롬바커필스알코올프라이(무알콜)(병),기타
15229,8935012423306,사이공스페셜(병),기타
15241,8594404008042,벨코포포빅키코젤다크(캔),기타
15242,4002103003038,에딩거둔켈캔맥주(캔),에딩거
15243,8410793286123,에스트렐라담바르셀로나(캔),담
15244,786150000236,스텔라아르투아(캔),기타
15245,8008440422019,페로니나스트라즈로(캔),기타
15246,8712000039653,하이네켄다크비어(캔),서울로직
15247,8809546060354,아크페일에일(캔),아크비어
15248,8594188950032,호랄프리미엄필스너라거(캔),기타
15249,796030624940,롱보드아일랜드라거(캔),기타
15250,40534794,클라우스탈러(병),기타
15251,8935012413338,바바바맥주(캔),기타
15252,5410228141303,스텔라아르투아(캔),기타
15253,40534695,야콥스 클라우스탈러 330ML,야콥스
15634,5600168028875,인덜지 버니니스프리처스트로베리 500ML,인덜지
15635,8809556440214,플래티넘크래프트맥주 골목대장 500ML,플래티넘크래프트맥주
15636,8809237718670,서울생주조 서울생막걸리 750ML,서울생주
15637,8809042342442,배혜정도가 화성생막걸리 750ML,배혜정도가
15638,8809031520103,배상면주가 심술6 750ML,배상면주가
15639,8809042344453,배혜정도가 생옥수수동동주 750ML,배혜정도가
15640,8809202630136,지평주조 지평이랑이랑스파클링막걸리 750ML,지평주조
15641,5411616003692,신세계엘앤비 더킹덤오브벨지움엑스포트 1L,신세계엘
15673,5411616006884,브루워리 윌리안벨지안바이제 500ML,브루워리
15674,5411616006853,브루워리 윌리안벨지안에일 500ML,브루워리
15675,8886002100168,신세계엘앤비 발리하이로맨틱나이트라거 500ML,신세계엘
15676,8850999014616,하이트진로 싱하 490ML,하이트진로
15677,8594404115115,에이이브랜드코리아 필스너우르켈 500ML,에이이
15712,8802521105019,국순당 예담차례주 700ML,국순당
20048,8801152134696,롯데처음처럼PET400ML,롯데주류
20049,8801048957309,참이슬후레쉬(PET)400ML,서울로직
20050,8801030996934,롯데설중매소다톡330ML,롯데주류
20051,8801030995241,(신)롯데처음처럼순하리복숭아360ML,롯데주류BG
20052,8801147121861,(신)보해매취순(병)375ML,보해양조
20053,8801152135297,(신)롯데처음처럼순한360ML,롯데주류BG
20054,8801798000201,한라산오리지널(PET)400ML,서울로직
20055,8801030995340,롯데설중매골드360ML,롯데주류
20056,8801030995272,롯데칠성순하리유자360ML,롯데칠성음료
20059,8801030996255,롯데순하리소다톡355ML,롯데칠성음료
20060,8801119264404,맥스올몰트비어355ML,맥스올몰
20062,8801119770011,테라(병)500ML,서울로직
20063,8801030954804,롯데)피츠(병)640ML,롯데칠성음료
20064,8801119807373,맥스올몰트비어(병)500ML,맥스올몰
20065,8801147121809,보해복받은부라더360ML,서울로직
20066,,하이트)참나무통맑은이슬(병)300ML,서울로직
20067,8802036000359,충북맑은바람360ML,기타
20068,8801798000300,한라산순한17(병)360ML,서울로직
20069,8801119834201,하이트엑스트라콜드500ML,하이트진로
20070,8801030995517,롯데클라우드클래식500ML,롯데주류
20071,8801858044688,카스후레쉬640ML(PET),서울로직
20072,8801119771117,테라(병)640ML,서울로직
20086,8801119807311,하이트엑스트라콜드(병)640ML,하이트진로
20087,8801021105017,프리미어오비640ML,기타
20097,8801858042004,카스라이트페트1L,서울로직
20194,8801858041984,카스후레쉬큐팩1L,서울로직
20223,8801147121731,보해잎새주300ML,보해잎새
20231,6901035603010,비어케이칭따오 (병)640ml,비어케이
20232,8008530080808,옐로우주류파베르넬로 샤도네이 (병)750ml,옐로우주류
20233,8008530080815,옐로우주류파베르넬로 시라-까베르네 (병)750ml,옐로우주류
20300,4260423410886,호프야거바이젠비어,기타
20301,8809546060484,리얼라거찐한맥주,리얼라거
20302,3080216031811,하이트진로1664블랑,하이트진로
20303,8802521124362,국순당아이싱자몽,국순당
20304,8809237718601,서울생주조)서울생살균캔막걸리,서울생주조
20305,8801152136218,롯데처음처럼플렉스,롯데주류
20306,8809414660457,제주소주푸른밤,제주소주
20307,8804011016355,동강)동강더덕주,동강
20308,8801048101047,하이트진로)진로,하이트진로
20326,4053400204444,베를리너500ML,베를리너
25078,88011152135266,롯데 진한처럼 360ML,롯데제과
25079,5000299202531,페르노리카코리아 100파이퍼스 200ML,페르노리카코리아
25080,4002208017909,도아 가펠 소넨호펜 330ML,도아인터내쇼날
25092,8716700016280,그롤쉬 넌 안콜릭 500ML,그롤쉬
25093,5011348017099,홉고블린 골드 500ML,기타
25106,8593875219490,인터비어 프라가 프리미엄 필스 500ML,인터비어코리아
25107,8593875219490,에스피알인터내셔날 예버 필스너 500ML,애스피알인터네셔날
25786,75452700642,신세계엘앤비 뉴벨지움시트라델릭텐저린아이피에이355ML,신세계엘
25787,76317644002,인터비어코리아 데슈츠와우자355ML,인터비어코리아
25933,8809383330023,농업회사법인고은)선운산뽕와인300ML,농업회사법인고은
25938,4901030562352,젠니혼주류월계관오쵸코사케180ML,젠니혼주류
26022,5998850337993,유한회사금용 이과두주125ML,유한금융회사
26024,885931350064,비즈에프엔비코리아 비어라오500ML,비즈에프
26079,477301222086,비어벨트코리아 볼파스엔젤맨568ML,비어벨트
26080,8809079040250,안동소주일품안동소주21%350ML,안동소주일품
30054,8801119240712,하이트)필라이트클린1.6L,서울로직
30143,80272687,옐로우주류따베르넬로 비노 (레드와인)250ml,옐로우주류
30144,80272670,옐로우주류따베르넬로 비노 (화이트와인)250ml,옐로우주류
30154,8801030611677,롯데설중매스파클링300ML,롯데주류
30200,8801858044688,오비맥주카스프레시(병)640ML,오비맥주
30201,8801030954804,롯데칠성음료피츠 슈퍼클리어 (병)640ml,롯데칠성음료
30269,4972212071214,신세계엘앤비)라쿠엔매실주,신세계엘앤비
30270,8809414660815,제주소주푸른밤제주소주지픈맛20,제주소주
30271,4901777251977,빔산토코리아)호로요이화이트샤워,빔산토코리아
30272,8802521122733,국순당)국순당막걸리쌀,국순당
30273,636251742637,인더비어코리아트로픽오브썬더,인더비어코리아
30274,3119780251889,하이네켄데스페라도스오리지널,서울로직
30275,8690520019907,신한에프앤비에페스필스너,신한에프앤비
30276,5740700987502,하이트진로써머스비사과,하이트진로
30277,8809255518030,조은술세종우도땅콩전통주,조은술
35082,8801027551061,디아지오코리아)스미노프아이스그린애플향275ML,디아지오코리아
35083,6932599247013,남경무역)양하대곡125ML,남경무역
35103,8594404000459,필젠스키프레즈드로이)감브리너스오리지널500ML,필젠스키프레즈드로이
35104,4005249000992,인판티나)그레벤슈타이너오리지널500ML,인판티나
35106,5000267015200,"디아지오코리아)조니워커""레드레이블""200ML",디아지오코리아
35367,8801056023690,롯데미림알콜14%,롯데제과
35410,8809202630075,지평주조)지평생막걸리옛막걸리,지평주조
35411,8809202630051,지평주조)지평생막걸리쌀막걸리,지평주조
35412,8806142705658,아영에프비씨)돈루치아노브뤼,아영에프비씨
35421,8809310970063,남도탁주)정고집옛날생동동주,남도탁주
35423,8429531014843,아영에프비씨)리얼푸엔테드라이레드,아영에프비씨
35424,8429531014850,아영에프비씨)리얼푸엔테세미스윗레드,아영에프비씨
35427,8806142705658,아영에프비씨)돈루치아노모스카토,아영에프비씨
35610,8807510100785,배상면주가 복분자음 375ML,배상면주가
35611,8809106483883,고창서해안복분자 선운 330ML,고창서해안복분자
35612,8805377000101,수성고량주 수성후레쉬 250ML,수성고량
35658,8801079610105,경주법주)화랑,경주법주
35715,8809581260771,신세계엘앤비)G7까베르네소비뇽,신세계엘앤비
35716,4003227051103,웰니스)프뤼스포츠,웰니스
35717,40173986,제이엠기획)마이셀무알콜,제이엠기획
35718,8886002100168,신세계엘앤비)발리하이로맨틱나이트라거,신세계엘앤비
35719,4901777153325,오비맥주)산토리프리미엄몰트,오비맥주
35720,636251742132,인터비어코리아)피어.무비.라이언스,인터비어코리아
35721,8410793336125,프로스트)이네딧담,프로스트
35722,4791059042948,피코무역)라이온라거,피코무역
35961,9421030101719,인디펜던트리쿼코리아)머드쉐이크초코렛향,인디펜던트리쿼코리아
35962,9421030101764,인디펜던트리쿼코리아)머드쉐이크에스프레소,인디펜던트리쿼코리아
35974,8410793156136,뮤즈인터내셔날)담레몬,뮤즈인터내셔날
35982,8809079040243,안동소주일품)안동소주일품17%,안동소주일품
36003,4014086020414,야콥스)웨팅어프라이,야콥스
36004,6901035200455,비어케이)라오샨맥주,비어케이
36005,4901880879891,엠즈베버리지)프리미엄에비스,엠즈베버리지
40060,8801030954781,롯데)피츠(캔)355ML,롯데칠성음료
40063,8801021103020,프리미어오비355ml,기타
40066,8801119241511,하이트)필라이트후레쉬(캔)500ML,서울로직
40067,8801048311002,하이트이슬톡톡복숭아355ml,하이트진로
40069,8801030954668,롯데)피츠PET1L,롯데칠성음료
40073,8801119241610,하이트)필라이트후레쉬(PET)1L,서울로직
40081,8801152123041,롯데)진한처음처럼1.8L,롯데주류
40111,8801021223575,오비)구스아일랜드덕덕구스473ML,오비
40112,8712000025519,하이네켄오리지날(캔)330ML,서울로직
40113,50213245,기네스드레프트330ML(캔),서울로직
40114,4801032115047,산미구엘페일필젠330ML(캔),서울로직
40115,6901035603232,비어케이)칭따오500ML,비어케이
40116,<50213085>,기네스드레프트440ML(캔),서울로직
40207,8801858133337,카스후레쉬큐팩1.6L(PET),서울로직
40209,8801152135761,롯데)순하리깔라만시(병)360ML,롯데칠성음료
40217,8801152233764,롯데부드러운처음처럼360ML(PET),롯데주류
40218,8801030998112,롯데)클라우드PET1.6L,롯데칠성음료
40219,8801030952336,롯데칠성음료클라우드 생드래프트 (병)500ml,롯데칠성음료
40220,8801030995517,롯데칠성음료클라우드 오리지널 (병)500ml,롯데칠성음료
40291,5411616006853,신세계엘비윌리안벨지안에일,신세계엘
40292,5740700986932,하이트진로크로넨버그1664,하이트진로
40293,4740098079309,케이앤알코리아피즈블루베리사이더,케이앤알코리아
40294,4514657234191,신세계엘비츄하이스위토나요구르트,신세계엘
40295,8801030952657,롯데칠성순하리복숭아맛소다,롯데칠성음료
40296,8806142706464,아영에프앤씨미니엠,아영에프비씨
40297,8809314730021,제주와이너리제주감귤술귤로만,제주소주
40298,8809581274594,신세계엘비레자멜메를로,신세계엘
40299,8809581260764,신세계엘비G7샤도네이,신세계엘
45078,9329982020938,크루저복숭아향)275ML,크루저복숭아향
45107,8801027882769,디아지오코리아 홉하우스13라거 500ML,디아지오코리아
45108,5741000163405,비어벨트코리아 템트세븐 500ML,비어벨트
45109,8809363880562,세븐브로이 전라병맥주330ML,세븐브로
45461,8809056362702,우리술)톡쏘는알밤동동,우리술
45533,3162330060431,신세계엘앤비)1866블랑쉬,신세계엘앤비
45534,3162330060424,신세계엘앤비)186블론드,신세계엘앤비
45535,8809556110001,제주맥주)제주위트에일,제주맥주
45536,8809556110223,제주맥주)제주펠롱에일,제주맥주
45666,8805520200235,산머루)감악산머루,산머루
45697,809556440368,플래티넘크래프트맥주)대한IPA,플래티넘크래프트맥주
45698,8801021224640,오비맥주)핸드앤몰트유미의위트에일,오비맥주
45699,4260556082004,에이치비무역)리퍼비인디아페일에일,에이치비무역
45717,5410228174073,오비맥주)레페블론드,오비맥주
45718,5391516876483,비어케이)매그너스쥬시애플,비어케이
45719,8850999014616,하이트진로)싱하,하이트진로
45720,4054500121099,신세계엘앤비)트롤브루자몽,신세계엘앤비
45721,8851994525015,선인터내셔널)창맥주,선인터내셔널
45722,4102430061395,제이엠기획)비트버거드라이브(성인용),제이엠기획
45723,4066600211815,하이트진로)파울라너뮌헨라거,하이트진로
45724,8809598470088,마이비어)어쩌라거,마이비어
45725,4891032840421,산미상사)산미구엘페일필젠,산미상사
45726,41001356,오비맥주)벡스,오비맥주
45727,4901880851446,엠즈베버리지)삿포로프리미엄생맥주,엠즈베버리지
45728,869037000328,오비맥주)베이브그리지오위드버블스,오비맥주
45729,86903700037,오비맥주)베이브레드위드버블스,오비맥주
45732,5032678007031,인덜지)쉐이크베이비쉐이크패션후르츠마티니,인덜지
45734,5032678006485,인덜지)올슉업패션후르츠마티니,인덜지
45736,869037000359,오비맥주)베이브로제위드버블스,오비맥주
45739,859711007453,크리스터파카하드셀처믹스베리,크리스터
45740,5035766060253,라사그라코리아)머피스아이리쉬스타우트,라사그라코리아
45741,,비어케이)칭따오논알콜릭,비어케이
45742,087692000846,선인터내셔널)앵그리오처드크리슾애플,선인터내셔널
45743,6927047100103,사케마루)진달래맥주,사케마루
45747,5411364151355,케이비씨)듀체스드부르고뉴,케이비씨
45748,5411223100838,체트온)린데만스,체트온
45749,7804320647005,아영에프비씨)푸두카베르네소비뇽쉬라즈,아영에프비씨
45751,5411223100463,체트온)린데만스크릭(체리),체트온
45970,8801080123212,금복주)소주왕금복주,금복주
46049,8809200520668,배상면주가)보리아락21,배상면주가
50051,8801119740113,테라(캔)500ML,서울로직
50052,8801021105024,오비맥주)프리미어오비,오비맥주
50053,8801021105314,오비라거뉴트로(캔)355ML,서울통상
50118,8801021105536,오비)필굿세븐(캔)355ML,오비
50119,8801858041151,카스레드6.9%(캔),서울로직
50120,4740019766233,사쿠오리지널(캔)500ML,사쿠오리
50121,018200250002,오비)버드와이저(캔)740ML,오비
50122,8714800040600,크로크리얼프레시(캔)500ML,크로크
50124,3014409007383,무학주류)메종장베퀴,무학
50125,8008530072490,옐로우주류)타베르넬로비앙코프리잔테750ML,옐로우주류
50126,8008530072391,옐로우주류)타베르넬로로사토프리잔테,옐로우주류
50248,4972212070910,신세계엘앤비라쿠엔화이트,신세계엘
50249,6001108055798,인덜리버니니,인덜지
50250,8809581260757,신세계엘앤비지세븐메를로,신세계엘
50251,8809581260740,신세계엘앤비지세븐까베르네소비뇽,신세계엘
50252,8809556110513,제주맥주)제주슬라이스,제주맥주
50253,8809363880760,"세븐브로이맥주)맥아,더",세븐브로이맥주
50254,8809288981016,서울장수)월매쌀막걸리,서울장수
50255,4005249000992,인판티나)그레벤슈타이너오리지널,인판티나
50256,4740098084440,케이앤알코리아피즈애플사이더,케이앤알코리아
55081,5060265860011,비어벨트코리아캐논볼330ML,비어벨트
55082,087692001263,선인터내셔널사뮤엘아담스레벨아이피에이355ML(병),선인터내셔널
55083,8809627730008,세븐브로이양평한강에일330ML,세븐브로
55084,9414453903794,인디펜던트코리아케이쥐비보트카위드레몬향330ML,인디펜던트리쿼코리아
55085,4680036910946,비어벨트코리아울프블랑쉐,비어벨트
55086,5060265860158,비어벨트코리아하이와이어,비어벨트
55087,8809459620348,엘티케이케이오틱더블아이피에이,엘티케이
55088,4002631024437,비어벨트코리아브라우펄바이젠,비어벨트
55089,8809546060101,네오아티잔브루어리해운대,네오아티잔브루어리
55090,8809327001026,인덜지문베어브루잉금강산골든에잉,인덜지
55091,6413600091233,뮤어스라핀쿨타,뮤어스
55391,8801007762418,백설맛술생강,씨제이제일제당
55651,5411616001650,신세계엘앤비마튼즈필제너,신세계엘
55652,5411616001827,신세계엘앤비마튼즈엑스포트,신세계엘
55653,5411616003715,신세계엘앤비더킹덤오브벨지움바이젠,신세계엘
55654,8809288982013,서울장수생막걸리효모가살아있는유통기한10일,서울장수
55655,8809288985038,서울장홍삼장수막걸리,서울장홍
55656,8809085000552,남한산성소주참살이꿀막걸리,남한산성소주
55711,4904070059240,젠니혼주류준마이긴조나마겐슈,젠니혼주류
55712,8809158900406,화요17,화요
55713,6901221950553,케이에프제이코리아공부가주순,케이에프제이코리아
55714,8809293683738,농업회사법인우포의아침조선주조사,농업회사법인우포의아침
55715,801152234228,롯데칠성음료과실주용담금소주25%,롯데칠성음료
55716,801152234242,롯데칠성음료과실주용담금소주30%,롯데칠성음료
55718,8809288981054,서울장수월매쌀막걸리6캔350ML*6,서울장수
55743,8809267523589,신세계엘앤비)신포니아,신세계엘앤비
55745,8809581260788,신세계앤엘비)G7메를로,신세계앤엘비
55747,8801021215570,오비맥주)호가든로제,오비맥주
55810,4002208017473,마곡동류마타워)가펠쾰시(캔),마곡동류
55811,4082100006782,에이치비무역)카프치너바이스비어(캔),에이치비무역
55812,8809311399818,하이네켄코리아)타이거(캔),서울로직
60041,8801119241412,하이트)필라이트(캔)355ML,서울로직
60076,8801119730015,테라(PET)1.6L,서울로직
60077,8801030954644,롯데)피츠PET1.6L,롯데칠성음료
60078,8801119241719,하이트)필라이트후레쉬(PET)1.6L,서울로직
60079,8801119266804,맥스올몰트비어1.6L,맥스올몰
60080,8801152233788,롯데부드러운처음처럼1.8L,롯데주류
60140,8801048301003,진로매화수300ML,서울로직
60141,8801119770110,테라(유리병)330ML,서울로직
60142,8801030995470,(신)롯데청하300ML,롯데주류BG
60143,6901035601030,비어케이)칭따오(병)330ML,비어케이
60144,8712000025540,하이네켄330ML(병),서울로직
60178,8801858133368,카스라이트1.6LPET,서울로직
60181,8801048943319,진로참이슬클래식(PET)640ML,서울로직
60182,8801048941025,(신)진로참이슬클래식360ML(병),하이트진로
60186,8008530045340,옐로우주류파베르넬로 피노 그리지오 (병)750ml,옐로우주류
60189,8801048956302,진로참이슬(PET)500ML,서울로직
60190,8008530046170,옐로우주류파베르넬로 비노 로쏘 (레드 와인) (병)750ml,옐로우주류
60260,8809414660297,제주소주푸른밤병,제주소주
60261,6009814420794,신세계엘앤비미안더핑크모스카토,신세계엘
60262,3525490015633,신세계엘앤비레자멜샤르도네,신세계엘
60263,4740098079323,케이앤알코리아피즈페어사이더,케이앤알코리아
60264,631234121119,인더비어코리아스윗워터420,인더비어코리아
60265,8809414660518,제주소주푸른밤페트20지픈맛,제주소주
60266,8809414660532,제주소주푸른밤페트,제주소주
60267,8802521125253,국순당백세주95ML,국순당
60268,8809224170078,국순당명작복분자,국순당
65085,70310370971,이안마케팅허니브라운355ML(병),이시스코스메틱
65086,8801030995449,롯데칠성청하드라이300ML,롯데칠성음료
65087,5010106113493,페르노리카코리아발렌타인파이니스트200ML,페르노리카코리아
65088,5391516930444,유니베브테넌츠라거500ML,테넌츠
65089,5060265860097,비어벨트하이와이어그레이프후르츠330ML,비어벨트
65090,5060265860592,비어벨트판타스마330ML,비어벨트
65094,71925600155,엘티케이그린블레이즈아이피에이355ML,엘티케이
65095,4680036910960,비어벨트코리아울프파이어플라이330ML,비어벨트
65096,4670001499644,비어벨트코리아울프아이피에이330ML,비어벨트
65218,8594404001418,에이이브랜드벨코포포빅키코젤다크(병),에이이
65219,8801021215013,오비맥주코로나엑스트라(병),오비맥주
65220,8410793041944,뮤즈인터내셔날복담(병),뮤즈인터내셔날
65221,4008287764321,케이비코리아크롬바커(병),케이비코리아
65222,5410228141266,오비맥주스텔라아르투아(병),오비맥주
65223,5410228202929,에코에프앤비호가든(무알코올)(캔),에코에프엔비
65224,8801021222936,오비호가든(캔),오비맥주
65225,8801858045258,오비카스0.0(무알코올)(캔),오비맥주
65226,8850999113005,하이트진로싱하(캔),하이트진로
65228,4711588341671,마이와인즈대만망고(캔),마이와인
65229,8594404010274,에이이브랜드코리아벨코포포빅키코젤다크(캔),에이이
65230,4260423410541,비어벨트코리아브라우하우스바이젠(캔),비어벨트
65231,4008287051032,케이비코리아크롬바커(캔),케이비코리아
65232,8888017190509,하이네켄코리아애플폭스(캔),서울로직
65233,8586001762748,벨코포포빅키코젤넌알콜릭(캔),벨코포포
65234,8593875510597,리토벨모라반(캔),리토벨모
65235,8008440412195,페로니나스트라즈로(캔),기타
65236,7501064196850,코로나엑스트라(캔),기타
65237,4008287050530,크롬바커(캔),기타
65238,8410793286130,에스트렐라담바르셀로나(캔),담
65239,5410228263524,호가든로제(캔),오비맥주
65240,4002103282020,에딩거프라이(무알콜)(캔),에딩거
65241,4770301234010,볼파스엔젤맨아이피에이(캔),볼파스엔
65242,5011348017112,홉고블린(캔),기타
65243,4260423410527,브라우하우스필스너(캔),브라우하
65244,8593875510498,리토벨클래식(캔),리토벨클
65245,8809556110780,생활맥주(캔),생활맥주
65246,8593875213092,주부르그랜드(캔),기타
65247,5410228201236,레페브라운(캔),레페브라
65426,8809042340585,배혜정도가우곡생주,배혜정도가
65638,8809363880739,세븐브로이맥주흥청망청,세븐브로이맥주
65639,8886002100137,신세계엘앤비발리하이로맨틱데이라거,신세계엘
65640,4000856000588,신세계엘앤비바르슈타이너프리미엄,신세계엘
65678,8801021224831,오비맥주핸드앤몰트상상페일에일,오비맥주
65701,8809158901328,화요)화요41,화요
65702,8809158900222,화요)화요25,화요
65708,8809158901489,화요)화요미니어처3종세트1호(50ML*3),화요
65768,4901030562819,젠니혼주류월계관오쵸코다이긴죠,젠니혼주류
65769,49598131,젠니혼주류더컵,젠니혼주류
65770,8802521122245,국순당막걸리쌀6캔350ML*6,국순당
65783,6901035622257,비어케이)칭따오맥주200ML8캔,비어케이
65784,8809311399986,하이네켄코리아)하이네켄오리지널150ML8캔,서울로직
65785,8801119740236,하이트진로)테라250ML6캔,하이트진로
65786,8801021105680,오비맥주)오비라거리미티드360ML4캔,오비맥주
65787,4977042240922,태산주류)간바래오도상팩,태산주류
65788,4901061204337,젠니혼주류)오제끼스모900(종이팩),젠니혼주류
65789,4901309100568,니혼슈코리아)하나야구준마이(종이팩),니혼슈코리아
65790,4901030239414,젠니혼주류)월계관쯔키팩,젠니혼주류
65791,4901309109554,니혼슈코리아)노호홍(종이팩),니혼슈코리아
65792,8805987008115,농업회사법인금산인삼주)금산인삼주43%(병),농업회사법인금산인삼
65793,8809197706236,명가원영농조합법인)담솔40(병),명가원영
65794,796030214943,마이비어)롱보드아일랜드라거(병),마이비어
65795,8809158900406,화요)화요17(병),화요
65796,5055807402040,아영에프비씨)더보타니스트(병),아영에프비씨
65797,8809432040088,시트러스)신례명주(병),시트러스
65798,,트랜스베버리지)캄파리(병),트랜스베버리지
65799,082000001294,디아지오코리아)스미노프™그린애플향보드카(플라스틱병),디아지오코리아
65800,5010284100070,페르노리카코리아)말리부(플라스틱병),페르노리카코리아
65801,5099873060711,한국브라운포맨)잭다니엘스테네시허니(병),한국브라운포맨
65911,8850999009674,비엘인터내셔날)레오,비엘인터내셔날
65912,5740700992896,골든블루)칼스버그,골든블루
66078,8801152135969,롯데칠성음료)대장부23大丈夫375ML,롯데칠성음료
66155,8033976340056,장성글로벌)원글라스까베네소비뇽,장성글로벌
66361,8809311399658,하이네켄코리아)하이네켄오리지널100ML,서울로직
66362,6901035622240,비어케이칭따오맥주200ML,기타
66363,8801119740212,하이트진로테라250ML,하이트진로
66364,8801021105673,오비맥주)오비라거330ML,오비맥주
70048,8801119025210,하이트)망고링고(캔)500ML,서울로직
70055,8801030953715,롯데)밀러라이트(캔)473ML,롯데칠성음료
70057,8801030999034,롯데클라우드(캔)355ML,롯데주류
70058,8801030953340,롯데)블루문(캔)473ML,서울로직
70059,8801030998075,롯데클라우드(캔)500ML,롯데주류
70060,,맥스올몰트비어500ML,맥스올몰
70062,8801021105154,오비)필굿(캔)500ML,오비
70156,8801147121847,보해양조보해 복분자375ml,보해양조
70187,8801021105437,오비라거(PET)1.6L,서울통상
70192,8801100129422,(신)무학좋은데이블루베리360ML,무학
70196,8801152135235,롯데부드러운처음처럼360ML(병),롯데주류
70202,8809031523425,배상면주가심술 10 (병)330ml,배상면주가
70271,8809311399184,하이네켄)에델바이스,하이네켄
70272,8802521122221,국순당)국순당막걸리쌀,국순당
70273,8809031521537,배상면주가)민들레대포,배상면주가
70274,4901777211742,빔산토코리아)호로요이그레이프,빔산토코리아
70275,5411616006884,신세계엘앤비윌리안벨지안바이젠,신세계엘
70276,4901777196698,빔산토코리아)호로요이피치,빔산토코리아
70277,8809515831084,국순당)려25증류소주,국순당
70278,8809245968814,제주샘술)고소리술29%,제주샘술
70279,4054500121013,신세계엘앤비스팀브루임페리얼아이피에이,신세계엘
70280,5016878012637,동아인터내셔널)에드남스고스트쉽,동아인터내셔널
75012,8809031523050,배상면주가)산사춘,배상면주가
75013,8809288986011,서울장수주식회사)인생막걸리,서울장수주식회사
75014,8804071000424,전주이강주)이강주,전주이강주
75020,8809581261792,신세계)칸티프로세코디오씨,신세계
75021,8809327380824,신세계)바로크버블리레드,신세계
75026,8805377000507,수성주류)수성빼갈36,수성주류
75031,8809642308268,신세계엘앤비 도스코파스레드 750ML,신세계엘
75033,5600168028837,인덜지 버니니스프리처레몬 500ML,인덜지
75035,8809237710148,서울생주조 서울생밀막걸리 750ML,서울생주
75036,8809414661133,제주소주 제주도화산암반수로만든담금주과실용 1.8L,제주소주
80021,8801858011024,카스500ML(캔),서울로직
80116,8801119243010,필라이트라들러(캔)355ML,필라이트
80130,8801021216485,버드와이저330ML(병),서울로직
80131,8801027560032,디아지오코리아길비스 보드카 블루750ml,디아지오
80132,8008530046163,옐로우주류)따베르넬로비노비앙코750ML,옐로우주류
80133,8008530045289,옐로우주류)따베르넬로로마냐산지오베제750ML,옐로우주류
80134,8802340216521,롯데)칼로로시캘리포니아레드750ML,롯데칠성음료
80135,8802340200605,롯데)울프블라스이글호크퀴베브롯750ML,롯데칠성음료
80145,802340152515,롯데칠성음료페나솔틴토1L,롯데칠성음료
80154,8801119240613,하이트)필라이트크린베리(PET)1L,서울로직
80165,8801048921119,하이트진로)청포도에이슬(병)360ML,서울로직
80175,8008530044237,옐로우주류파베르넬로 몬테 풀치아노 다브루조 (병)750ml,옐로우주류
80176,8008530021979,옐로우주류파베르넬로 트레비아노 샤토네이 (병)750ml,옐로우주류
80241,8802340208304,롯데주류스펠세이세코,롯데주류
80242,8809414660556,제주소주푸른밤지픈맛페트,제주소주
80243,8809414660495,제주소주푸른밤페트,제주소주
80244,6001466007538,에드워드러시안베어파인애플향,기타
80245,8801021105345,오비맥주)오비라거캔,오비맥주
80246,4054500121020,신세계엘앤비스팀브루임페리얼스타우트,신세계엘
80247,754527001605,뉴벨지움)팻타이어엠버에일,뉴벨지움
80248,4972212070668,신세계엘앤비)키요스자쿠라오니코로시,신세계엘앤비
80266,8801030031819,롯데)백화수복,롯데주류
85020,0763955842414,유한회사금용고량주,유한금융회사
85021,8809327384839,신세계엘앤비바로크(화이트)빈241,신세계엘
85022,4904070058564,젠니혼주류치어스준마이긴죠,젠니혼주류
85023,8809200520019,배상면주가고창LB복분자음,배상면주가
85024,8809414661195,제주소주제주도화산암반수로만든담금주도수30도,제주소주
85025,8002793006926,신세계엘앤비피치니프로세코엑스트라드라이,신세계엘
85026,6906785015090,유한회사금용홍성이과두주면유8년숙성,유한금융회사
85028,8809327380831,신세계엘앤비바로크버블리샤도네이세미용,신세계엘
85030,8801048225002,하이트진로진로와인레드와인,하이트진로
85034,5411616002220,신세계엘앤비마튼즈바이젠,신세계엘
85035,8802521123679,국순당옛날막걸리古,국순당
85037,8809414660570,제주소주푸른밤,제주소주
85041,8801021220857,오비맥주)구스아일랜드아이피에이,오비맥주
85042,8801021220864,오비맥주)구스아일랜드312얼반위트,오비맥주
85044,6901035622493,칭따오논알콜릭,기타
85045,819942001422,에이티엘코리아와일드베이슨블루베리망고,에이티엘코리아
85046,819942009008,에이티엘코리아와일드베이슨블랙라즈베리,에이티엘코리아
85047,819942001415,에이티엘코리아와일드베이슨스트로베리코코넛,에이티엘코리아
85049,5032678007239,인덜지올슉업하와이안다이키리,인덜지
85050,8714800023214,와인나라양평점바바리아0.0%,와인나라
85051,8714800014434,와인나라양평점바바리아애플,와인나라
85052,859711007439,크리스터파카하드셀처그레이프후루츠텐저린,크리스터
85053,4514657234238,신세계앤엘비츄하이스위토나피치,신세계앤
85054,6413600055006,뮤어스TEL오리지널롱드링크진&그레이프프루트,뮤어스
85055,4102430061739,제이엠기획비트버거레몬(성인용),제이엠기획
85056,8888017220046,하이네켄코리아타이거라들러레몬,서울로직
85057,9028800137468,하이네켄코리아에델바이스피치,서울로직
85058,5411616007584,신세계엘앤비윌리안라들러,신세계엘
85059,4054500121075,신세계엘앤비트롤브루레몬,신세계엘
85060,5608933004772,신세계엘앤비신트라애플사이더,신세계엘
90028,8801100129460,(신)무학트로피컬이톡소다(병)360ML,무학
